date,currency,buy,sell,official_buy,official_sell
2022-04-27,SAR,53.331,54.3976,38.5584,39.3296
2022-05-01,SAR,53.9221,55.0005,38.5793,39.3509
2022-05-15,SAR,54.2793,55.3649,39.0254,39.8059
2022-05-27,SAR,53.4252,54.4937,38.7807,39.5563
2022-06-01,SAR,53.7697,54.8451,38.6944,39.4683
2022-06-15,SAR,54.2538,55.3388,39.0367,39.8174
2022-06-27,SAR,53.8987,54.9766,38.8453,39.6222
2022-07-01,SAR,54.3644,55.4517,39.0544,39.8355
2022-07-15,SAR,55.2795,56.3851,39.2438,40.0287
2022-07-27,SAR,54.9368,56.0356,38.9477,39.7267
2022-08-01,SAR,54.7968,55.8928,38.7508,39.5258
2022-08-15,SAR,55.075,56.1765,38.0417,38.8025
2022-08-27,SAR,55.6004,56.7124,37.4807,38.2303
2022-09-01,SAR,56.4207,57.5492,37.4703,38.2197
2022-09-15,SAR,56.3299,57.4565,37.3109,38.0571
2022-09-27,SAR,57.4008,58.5488,37.3668,38.1141
2022-10-01,SAR,57.4795,58.6291,37.4851,38.2348
2022-10-15,SAR,57.7107,58.8649,37.3637,38.111
2022-10-27,SAR,56.9655,58.1048,37.4598,38.209
2022-11-01,SAR,57.5726,58.724,37.4417,38.1905
2022-11-15,SAR,56.2058,57.3299,36.964,37.7033
2022-11-27,SAR,56.1897,57.3135,36.7738,37.5093
2022-12-01,SAR,56.3917,57.5195,36.7182,37.4526
2022-12-15,SAR,56.2444,57.3693,36.635,37.3677
2022-12-27,SAR,56.2473,57.3723,36.65,37.383
2023-01-01,SAR,55.2985,56.4044,36.6248,37.3573
2023-01-15,SAR,54.9314,56.03,36.3258,37.0523
2023-01-27,SAR,54.8342,55.9309,36.1518,36.8748
2023-02-01,SAR,53.5527,54.6238,36.1309,36.8535
2023-02-15,SAR,54.3567,55.4438,36.4655,37.1948
2023-02-27,SAR,54.5581,55.6493,36.4458,37.1747
2023-03-01,SAR,55.5933,56.7051,36.3423,37.0691
2023-03-15,SAR,55.7969,56.9128,36.4309,37.1595
2023-03-27,SAR,55.2134,56.3177,36.206,36.9301
2023-04-01,SAR,55.7643,56.8796,36.2221,36.9465
2023-04-15,SAR,55.3109,56.4172,36.0386,36.7594
2023-04-27,SAR,55.311,56.4172,36.1022,36.8242
2023-05-01,SAR,54.9444,56.0433,36.1065,36.8286
2023-05-15,SAR,55.201,56.305,36.2847,37.0104
2023-05-27,SAR,55.5697,56.6811,36.4631,37.1924
2023-06-01,SAR,55.6089,56.721,36.3924,37.1202
2023-06-15,SAR,55.1323,56.2349,36.1701,36.8935
2023-06-27,SAR,55.1062,56.2083,36.1216,36.844
2023-07-01,SAR,54.6904,55.7842,36.2334,36.9581
2023-07-15,SAR,53.8984,54.9763,35.8103,36.5265
2023-07-27,SAR,54.5164,55.6068,36.1375,36.8603
2023-08-01,SAR,54.4199,55.5083,36.1527,36.8758
2023-08-15,SAR,54.7002,55.7942,36.2272,36.9517
2023-08-27,SAR,54.9698,56.0692,36.4882,37.218
2023-09-01,SAR,55.0186,56.119,36.4678,37.1972
2023-09-15,SAR,55.3217,56.4281,36.5979,37.3299
2023-09-27,SAR,55.7449,56.8598,36.6726,37.4061
2023-10-01,SAR,57.6835,58.8372,36.6287,37.3613
2023-10-15,SAR,57.7848,58.9405,36.7507,37.4857
2023-10-27,SAR,57.6713,58.8248,36.3262,37.0527
2023-11-01,SAR,58.6374,59.8102,36.2329,36.9576
2023-11-15,SAR,57.9186,59.077,35.8519,36.5689
2023-11-27,SAR,57.6345,58.7872,35.7184,36.4328
2023-12-01,SAR,58.075,59.2365,35.9618,36.681
2023-12-15,SAR,58.0384,59.1992,35.8144,36.5307
2023-12-27,SAR,57.5158,58.6661,35.7857,36.5014
2024-01-01,SAR,58.1941,59.3579,35.8303,36.5469
2024-01-15,SAR,58.4361,59.6048,35.9154,36.6337
2024-01-27,SAR,58.6732,59.8467,35.8937,36.6116
2024-02-01,SAR,59.126,60.3085,35.9694,36.6888
2024-02-02,SAR,64.6532,65.9463,,
2024-02-03,SAR,64.6532,65.9463,,
2024-02-04,SAR,64.6532,65.9463,,
2024-02-15,SAR,59.4107,60.5989,35.916,36.6343
2024-02-27,SAR,59.4745,60.664,35.8741,36.5916
2024-03-10,SAR,58.4874,59.6572,35.8527,36.5698
2024-03-24,SAR,59.782,60.9776,35.9165,36.6348
2024-04-07,SAR,59.5358,60.7266,35.8849,36.6026
2024-04-21,SAR,59.951,61.15,35.8631,36.5804
2024-05-05,SAR,60.2633,61.4686,35.8508,36.5678
2024-05-19,SAR,58.637,59.8098,35.8419,36.5587
2024-06-02,SAR,58.8767,60.0543,35.8854,36.6031
2024-06-16,SAR,60.2487,61.4537,35.9355,36.6542
2024-06-30,SAR,59.5157,60.706,35.9173,36.6356
2024-07-14,SAR,59.1216,60.304,35.7922,36.508
2024-07-28,SAR,59.31,60.4962,35.8262,36.5427
2024-08-11,SAR,58.7272,59.9017,35.8192,36.5356
2024-08-25,SAR,57.2152,58.3595,35.7861,36.5018
2024-09-08,SAR,57.9551,59.1142,35.3027,36.0088
2024-09-10,SAR,57.7611,58.9163,35.3433,36.0502
2024-09-11,SAR,57.7135,58.8677,35.3549,36.062
2024-09-12,SAR,57.8863,59.044,35.2901,35.9959
2024-09-14,SAR,57.5962,58.7481,35.2605,35.9657
2024-09-15,SAR,57.6097,58.7619,35.2644,35.9697
2024-09-16,SAR,57.4712,58.6206,35.2446,35.9495
2024-09-17,SAR,57.4613,58.6106,35.2441,35.949
2024-09-18,SAR,57.4696,58.619,35.2597,35.9649
2024-09-19,SAR,57.4032,58.5512,35.2583,35.9635
2024-09-20,SAR,57.2436,58.3885,35.2414,35.9462
2024-09-21,SAR,57.2041,58.3482,35.2558,35.9609
2024-09-22,SAR,57.3306,58.4772,35.2507,35.9557
2024-09-23,SAR,57.3378,58.4845,35.3557,36.0628
2024-09-24,SAR,57.6095,58.7617,35.2639,35.9692
2024-09-25,SAR,57.1888,58.3326,35.2278,35.9324
2024-09-26,SAR,57.8019,58.9579,35.312,36.0182
2024-09-29,SAR,58.443,59.6118,35.2512,35.9562
2024-09-30,SAR,58.628,59.8005,35.2594,35.9646
2024-10-01,SAR,58.7257,59.9002,35.3878,36.0956
2024-10-02,SAR,59.3719,60.5593,35.4106,36.1188
2024-10-03,SAR,59.5369,60.7276,35.4119,36.1201
2024-10-05,SAR,59.8974,61.0953,35.4897,36.1995
2024-10-06,SAR,60.1884,61.3921,35.4653,36.1746
2024-10-07,SAR,60.2416,61.4464,35.3939,36.1018
2024-10-08,SAR,60.1701,61.3735,35.413,36.1213
2024-10-09,SAR,60.3952,61.6031,35.4465,36.1554
2024-10-10,SAR,60.2575,61.4627,35.4592,36.1684
2024-10-11,SAR,60.0187,61.2191,35.4285,36.1371
2024-10-13,SAR,59.7841,60.9798,35.4395,36.1483
2024-10-14,SAR,59.865,61.0623,35.4808,36.1904
2024-10-15,SAR,60.0424,61.2432,35.5903,36.3021
2024-10-16,SAR,60.0814,61.283,35.4851,36.1948
2024-10-17,SAR,60.2437,61.4485,35.5546,36.2657
2024-10-18,SAR,60.1323,61.335,35.5458,36.2567
2024-10-19,SAR,60.0146,61.2149,35.5347,36.2454
2024-10-20,SAR,60.2123,61.4166,35.5346,36.2453
2024-10-21,SAR,60.2261,61.4306,35.5254,36.2359
2024-10-23,SAR,60.5263,61.7369,35.4967,36.2066
2024-10-24,SAR,60.5514,61.7624,35.5529,36.264
2024-10-27,SAR,60.5622,61.7735,35.5605,36.2717
2024-10-28,SAR,60.6486,61.8616,35.5289,36.2395
2024-10-29,SAR,60.5623,61.7736,35.5162,36.2265
2024-10-30,SAR,60.5172,61.7275,35.5131,36.2234
2024-10-31,SAR,60.3244,61.5309,35.5102,36.2204
2024-11-01,SAR,60.1954,61.3993,35.4377,36.1465
2024-11-02,SAR,60.3451,61.552,35.4953,36.2052
2024-11-03,SAR,60.3446,61.5515,35.4807,36.1903
2024-11-04,SAR,60.0386,61.2393,35.4212,36.1296
2024-11-05,SAR,60.1742,61.3776,35.4399,36.1487
2024-11-06,SAR,60.8168,62.0331,35.5202,36.2306
2024-11-07,SAR,60.9372,62.1559,35.5161,36.2264
2024-11-08,SAR,60.8004,62.0164,35.605,36.3171
2024-11-09,SAR,60.8892,62.107,35.6696,36.383
2024-11-10,SAR,61.2933,62.5192,35.774,36.4895
2024-11-11,SAR,61.3726,62.6,35.6423,36.3551
2024-11-12,SAR,61.9876,63.2273,35.7537,36.4688
2024-11-13,SAR,61.9876,63.2273,35.6222,36.3346
2024-11-14,SAR,62.1258,63.3683,35.773,36.4885
2024-11-15,SAR,62.5676,63.8189,35.773,36.4885
2024-11-16,SAR,62.6324,63.885,35.6072,36.3193
2024-11-17,SAR,62.6319,63.8845,35.756,36.4711
2024-11-18,SAR,62.6351,63.8878,35.6002,36.3122
2024-11-19,SAR,62.3387,63.5855,35.5913,36.3031
2024-11-20,SAR,62.5905,63.8423,35.5667,36.278
2024-11-21,SAR,62.949,64.208,35.5667,36.278
2024-11-22,SAR,63.6976,64.9715,35.6717,36.3851
2024-11-23,SAR,63.5365,64.8072,35.7748,36.4903
2024-11-24,SAR,64.1216,65.404,35.9295,36.6481
2024-11-25,SAR,63.7433,65.0181,35.771,36.4864
2024-11-26,SAR,64.1267,65.4092,35.7078,36.422
2024-11-27,SAR,63.7696,65.045,35.727,36.4415
2024-11-28,SAR,63.5699,64.8413,35.727,36.4415
2024-11-29,SAR,63.4774,64.7469,35.6125,36.3247
2024-11-30,SAR,63.4774,64.7469,35.568,36.2794
2024-12-01,SAR,63.3754,64.6429,35.756,36.4711
2024-12-02,SAR,63.3754,64.6429,35.756,36.4711
2024-12-03,SAR,63.9302,65.2088,35.6872,36.4009
2024-12-04,SAR,64.0067,65.2868,35.693,36.4069
2024-12-05,SAR,64.0575,65.3386,35.693,36.4069
2024-12-06,SAR,64.1384,65.4211,35.5957,36.3076
2024-12-08,SAR,63.9887,65.2685,35.746,36.4609
2024-12-09,SAR,63.9563,65.2355,35.5684,36.2798
2024-12-10,SAR,64.0824,65.364,35.5692,36.2806
2024-12-11,SAR,64.0897,65.3715,35.5692,36.2806
2024-12-12,SAR,65.1455,66.4484,35.6902,36.404
2024-12-13,SAR,64.6409,65.9337,35.6902,36.404
2024-12-14,SAR,64.8826,66.1802,35.6876,36.4014
2024-12-15,SAR,64.6626,65.9558,35.7944,36.5103
2024-12-16,SAR,64.6607,65.9539,35.7199,36.4343
2024-12-17,SAR,64.1395,65.4223,35.7199,36.4343
2024-12-18,SAR,64.1258,65.4083,35.6968,36.4107
2024-12-19,SAR,63.9755,65.255,35.695,36.4089
2024-12-20,SAR,64.5085,65.7987,35.7989,36.5149
2024-12-21,SAR,63.9646,65.2438,35.8223,36.5387
2024-12-22,SAR,63.3276,64.5941,36.0598,36.781
2024-12-23,SAR,63.0849,64.3466,35.9355,36.6542
2024-12-24,SAR,63.0486,64.3096,35.9355,36.6542
2024-12-25,SAR,62.9787,64.2383,35.956,36.6751
2024-12-26,SAR,62.9553,64.2144,36.1153,36.8376
2024-12-27,SAR,62.9946,64.2545,36.1225,36.845
2024-12-28,SAR,62.9012,64.1592,36.1526,36.8757
2024-12-29,SAR,61.3762,62.6038,36.2608,36.986
2024-12-30,SAR,61.378,62.6055,36.1506,36.8736
2024-12-31,SAR,61.1907,62.4145,36.1506,36.8736
2025-01-01,SAR,61.8939,63.1318,36.2161,36.9404
2025-01-02,SAR,62.2285,63.4731,36.2365,36.9612
2025-01-03,SAR,62.6678,63.9212,36.3609,37.0881
2025-01-04,SAR,62.4208,63.6692,36.2571,36.9822
2025-01-05,SAR,62.501,63.751,36.3303,37.0569
2025-01-06,SAR,63.9764,65.2559,36.2405,36.9653
2025-01-07,SAR,63.5531,64.8242,36.1316,36.8542
2025-01-08,SAR,63.7159,64.9902,36.1316,36.8542
2025-01-09,SAR,63.8436,65.1205,36.2242,36.9487
2025-01-10,SAR,63.9305,65.2091,36.2608,36.986
2025-01-11,SAR,64.2956,65.5815,36.3214,37.0478
2025-01-12,SAR,64.2956,65.5815,36.4457,37.1746
2025-01-13,SAR,64.3088,65.595,36.3309,37.0575
2025-01-14,SAR,64.8192,66.1156,,
2025-01-15,SAR,64.4613,65.7505,36.2279,36.9525
2025-01-16,SAR,64.4925,65.7824,36.192,36.9158
2025-01-17,SAR,64.4413,65.7302,36.2399,36.9647
2025-01-18,SAR,64.6314,65.9241,36.2113,36.9355
2025-01-19,SAR,64.6314,65.9241,36.2113,36.9355
2025-01-20,SAR,64.5785,65.8701,36.1754,36.8989
2025-01-21,SAR,64.0892,65.371,36.117,36.8393
2025-01-22,SAR,63.8456,65.1225,36.0813,36.8029
2025-01-23,SAR,63.8605,65.1377,36.0471,36.768
2025-01-24,SAR,63.8465,65.1235,36.0412,36.762
2025-01-25,SAR,63.3153,64.5816,35.9466,36.6655
2025-01-26,SAR,63.3153,64.5816,36.1132,36.8355
2025-01-27,SAR,63.5358,64.8065,35.9413,36.6601
2025-01-28,SAR,63.6194,64.8917,35.9515,36.6705
2025-01-29,SAR,63.735,65.0097,36.0257,36.7462
2025-01-30,SAR,63.7952,65.0711,36.0448,36.7657
2025-01-31,SAR,64.1572,65.4403,36.0305,36.7511
2025-02-01,SAR,64.3336,65.6202,36.1001,36.8221
2025-02-04,SAR,64.6532,65.9463,36.1916,36.9154
2025-02-06,SAR,64.0851,65.3668,36.0453,36.7662
2025-02-08,SAR,64.5395,65.8303,36.0947,36.8166
2025-02-09,SAR,64.5395,65.8303,36.0947,36.8166
2025-02-21,SAR,63.9613,65.2406,36.0012,36.7212
2025-02-22,SAR,63.5782,64.8498,35.9277,36.6463
2025-02-25,SAR,63.3981,64.6661,35.9443,36.6632
2025-02-26,SAR,62.3659,63.6132,35.8935,36.6114
2025-02-27,SAR,62.3659,63.6132,35.9238,36.6423
2025-03-02,SAR,64.0658,65.3471,36.177,36.9005
2025-03-04,SAR,63.8149,65.0912,35.9119,36.6301
2025-03-05,SAR,62.646,63.8989,35.8116,36.5278
2025-03-06,SAR,61.4794,62.709,35.676,36.3895
2016-01-01,TRY,54.1159,55.1982,37.0696,37.811
2016-01-15,TRY,52.1687,53.2121,35.7318,36.4464
2016-01-27,TRY,52.4661,53.5154,35.9415,36.6603
2016-02-01,TRY,54.3697,55.4571,36.5718,37.3032
2016-02-15,TRY,53.7782,54.8538,36.1335,36.8562
2016-02-27,TRY,53.4337,54.5023,36.0585,36.7797
2016-03-01,TRY,54.4297,55.5183,36.7229,37.4574
2016-03-15,TRY,55.6321,56.7447,38.3652,39.1325
2016-03-27,TRY,55.3776,56.4852,38.2333,38.998
2016-04-01,TRY,55.7439,56.8588,38.3892,39.157
2016-04-15,TRY,55.3732,56.4806,38.1867,38.9504
2016-04-27,TRY,55.8689,56.9862,38.7259,39.5004
2016-05-01,TRY,57.0071,58.1472,39.0108,39.791
2016-05-15,TRY,53.9405,55.0193,36.9019,37.6399
2016-05-27,TRY,54.8254,55.9219,37.3076,38.0538
2016-06-01,TRY,55.0171,56.1174,37.181,37.9246
2016-06-15,TRY,55.0451,56.146,37.3273,38.0738
2016-06-27,TRY,55.3192,56.4256,37.2695,38.0149
2016-07-01,TRY,56.6665,57.7998,38.3006,39.0666
2016-07-15,TRY,56.6024,57.7344,38.3673,39.1346
2016-07-27,TRY,53.8342,54.9109,36.3298,37.0564
2016-08-01,TRY,54.383,55.4707,36.7826,37.5183
2016-08-15,TRY,54.8946,55.9924,36.9839,37.7236
2016-08-27,TRY,54.9183,56.0166,36.7675,37.5029
2016-09-01,TRY,54.9148,56.0131,36.724,37.4585
2016-09-15,TRY,54.308,55.3942,36.4571,37.1862
2016-09-27,TRY,54.2448,55.3297,36.4259,37.1544
2016-10-01,TRY,54.3026,55.3887,36.2104,36.9346
2016-10-15,TRY,53.3595,54.4267,35.1406,35.8434
2016-10-27,TRY,53.6741,54.7476,35.6799,36.3935
2016-11-01,TRY,53.9494,55.0284,35.3791,36.0867
2016-11-15,TRY,51.3172,52.3435,33.6085,34.2807
2016-11-27,TRY,49.3348,50.3214,32.0718,32.7132
2016-12-01,TRY,51.3841,52.4118,32.1815,32.8251
2016-12-15,TRY,50.0805,51.0821,31.2605,31.8857
2016-12-27,TRY,50.58,51.5916,31.4733,32.1028
2017-01-01,TRY,50.1364,51.1392,31.3359,31.9626
2017-01-15,TRY,47.2226,48.1671,29.5305,30.1211
2017-01-27,TRY,49.9402,50.939,29.0575,29.6387
2017-02-01,TRY,49.7156,50.7099,29.0575,29.6387
2017-02-15,TRY,48.0427,49.0035,29.9835,30.5832
2017-02-27,TRY,48.7826,49.7582,30.4072,31.0153
2017-03-01,TRY,48.2709,49.2364,30.0543,30.6554
2017-03-15,TRY,46.9192,47.8576,29.2727,29.8582
2017-03-27,TRY,48.2043,49.1683,30.4047,31.0128
2017-04-01,TRY,48.3176,49.284,30.1287,30.7313
2017-04-15,TRY,47.1475,48.0904,29.3425,29.9294
2017-04-27,TRY,48.5906,49.5624,30.5878,31.1996
2017-05-01,TRY,48.6329,49.6056,30.7055,31.3196
2017-05-15,TRY,48.3225,49.2889,30.5387,31.1495
2017-05-27,TRY,47.6986,48.6525,30.4986,31.1086
2017-06-01,TRY,48.045,49.0059,30.9195,31.5379
2017-06-15,TRY,48.6558,49.6289,31.274,31.8995
2017-06-27,TRY,48.5556,49.5267,31.1677,31.7911
2017-07-01,TRY,48.5448,49.5157,30.9994,31.6194
2017-07-15,TRY,48.2044,49.1685,30.8944,31.5123
2017-07-27,TRY,47.7089,48.6631,30.702,31.316
2017-08-01,TRY,46.2551,47.1802,30.8075,31.4237
2017-08-15,TRY,46.2435,47.1684,30.7385,31.3533
2017-08-27,TRY,47.0344,47.9751,31.4621,32.0913
2017-09-01,TRY,47.285,48.2307,31.3937,32.0216
2017-09-15,TRY,47.5276,48.4782,31.5684,32.1998
2017-09-27,TRY,46.3188,47.2451,31.9963,32.6362
2017-10-01,TRY,47.9527,48.9117,31.7263,32.3608
2017-10-15,TRY,47.0498,47.9908,31.292,31.9178
2017-10-27,TRY,45.0936,45.9954,29.7511,30.3461
2017-11-01,TRY,45.6756,46.5891,29.9938,30.5937
2017-11-15,TRY,44.2307,45.1153,29.2203,29.8047
2017-11-27,TRY,43.284,44.1497,28.9928,29.5727
2017-12-01,TRY,43.8414,44.7182,29.2429,29.8278
2017-12-15,TRY,44.45,45.339,29.4921,30.0819
2017-12-27,TRY,45.1873,46.091,30.0876,30.6894
2018-01-01,TRY,44.4986,45.3886,30.2649,30.8702
2018-01-15,TRY,44.5049,45.395,30.5066,31.1167
2018-01-27,TRY,44.1063,44.9885,30.5147,31.125
2018-02-01,TRY,44.6995,45.5935,30.1682,30.7716
2018-02-15,TRY,44.3339,45.2206,29.9708,30.5702
2018-02-27,TRY,44.5437,45.4346,30.1342,30.7369
2018-03-01,TRY,44.9852,45.8849,30.0742,30.6757
2018-03-15,TRY,43.7602,44.6354,29.3491,29.9361
2018-03-27,TRY,42.6727,43.5262,28.6726,29.2461
2018-04-01,TRY,43.3206,44.187,28.8127,29.389
2018-04-15,TRY,41.8081,42.6443,27.8772,28.4347
2018-04-27,TRY,42.4672,43.3166,28.2112,28.7754
2018-05-01,TRY,43.2917,44.1575,28.3107,28.8769
2018-05-15,TRY,40.6518,41.4649,26.7352,27.2699
2018-05-27,TRY,38.0053,38.7654,24.9505,25.4495
2018-06-01,TRY,39.6151,40.4074,25.7447,26.2596
2018-06-15,TRY,38.0321,38.7927,24.682,25.1756
2018-06-27,TRY,38.9224,39.7008,25.4453,25.9542
2018-07-01,TRY,39.1836,39.9673,25.6102,26.1224
2018-07-15,TRY,37.1267,37.8693,24.3359,24.8226
2018-07-27,TRY,36.9656,37.7049,24.1618,24.645
2018-08-01,TRY,36.6586,37.3917,23.934,24.4127
2018-08-15,TRY,28.725,29.2995,18.6888,19.0626
2018-08-27,TRY,30.1853,30.789,19.7477,20.1427
2018-09-01,TRY,27.565,28.1163,18.0523,18.4133
2018-09-15,TRY,29.1923,29.7762,19.1652,19.5485
2018-09-27,TRY,29.3113,29.8976,19.2756,19.6611
2018-10-01,TRY,29.9713,30.5707,19.5605,19.9517
2018-10-15,TRY,30.8345,31.4512,20.0985,20.5005
2018-10-27,TRY,32.6832,33.3368,21.3109,21.7371
2018-11-01,TRY,33.1552,33.8183,21.3121,21.7383
2018-11-15,TRY,33.8989,34.5769,21.6733,22.1068
2018-11-27,TRY,35.2647,35.97,22.6459,23.0988
2018-12-01,TRY,35.9793,36.6989,22.7962,23.2521
2018-12-15,TRY,34.9748,35.6743,22.1083,22.5505
2018-12-27,TRY,35.4491,36.1581,22.4532,22.9023
2019-01-01,TRY,35.192,35.8959,22.4308,22.8794
2019-01-15,TRY,33.9564,34.6356,21.6457,22.0786
2019-01-27,TRY,35.3357,36.0424,22.5417,22.9925
2019-02-01,TRY,35.862,36.5792,22.7932,23.2491
2019-02-15,TRY,35.4628,36.1721,22.4866,22.9363
2019-02-27,TRY,35.1229,35.8253,22.2817,22.7273
2019-03-01,TRY,35.5661,36.2774,22.1082,22.5504
2019-03-15,TRY,34.8269,35.5235,21.75,22.185
2019-03-27,TRY,35.5657,36.277,22.1984,22.6424
2019-04-01,TRY,34.0646,34.7459,21.3702,21.7976
2019-04-15,TRY,32.8975,33.5554,20.6559,21.069
2019-04-27,TRY,32.1907,32.8345,20.1612,20.5644
2019-05-01,TRY,31.8827,32.5204,20.021,20.4214
2019-05-15,TRY,31.5275,32.1581,19.7808,20.1764
2019-05-27,TRY,31.2994,31.9254,19.6825,20.0762
2019-06-01,TRY,32.6587,33.3118,20.5105,20.9207
2019-06-15,TRY,32.2858,32.9315,20.2646,20.6699
2019-06-27,TRY,32.7588,33.414,20.5806,20.9922
2019-07-01,TRY,30.8061,31.4222,20.6729,21.0864
2019-07-15,TRY,30.9859,31.6056,20.8093,21.2255
2019-07-27,TRY,31.5008,32.1308,21.1029,21.525
2019-08-01,TRY,31.4781,32.1076,21.5125,21.9428
2019-08-15,TRY,31.1943,31.8181,21.3377,21.7645
2019-08-27,TRY,30.0892,30.691,20.568,20.9794
2019-09-01,TRY,30.514,31.1243,20.6438,21.0567
2019-09-15,TRY,31.17,31.7934,21.0983,21.5203
2019-09-27,TRY,31.486,32.1157,21.2764,21.7019
2019-10-01,TRY,32.3179,32.9643,21.3404,21.7672
2019-10-15,TRY,30.6203,31.2327,20.2399,20.6447
2019-10-27,TRY,31.3545,31.9816,20.7252,21.1397
2019-11-01,TRY,31.988,32.6277,20.9269,21.3454
2019-11-15,TRY,31.9654,32.6047,20.8906,21.3084
2019-11-27,TRY,31.91,32.5482,20.8308,21.2474
2019-12-01,TRY,31.8577,32.4949,20.9205,21.3389
2019-12-15,TRY,31.3718,31.9992,20.5696,20.981
2019-12-27,TRY,30.7479,31.3628,20.1633,20.5666
2020-01-01,TRY,30.4086,31.0167,20.0182,20.4186
2020-01-15,TRY,30.8395,31.4563,20.3269,20.7334
2020-01-27,TRY,30.6713,31.2847,20.1511,20.5541
2020-02-01,TRY,30.2073,30.8114,19.9992,20.3992
2020-02-15,TRY,30.1973,30.8013,19.9663,20.3656
2020-02-27,TRY,29.6155,30.2078,19.5679,19.9593
2020-03-01,TRY,28.31,28.8762,19.2047,19.5888
2020-03-15,TRY,27.8176,28.374,19.0309,19.4115
2020-03-27,TRY,27.6014,28.1534,19.2938,19.6797
2020-04-01,TRY,25.9756,26.4951,18.8466,19.2235
2020-04-15,TRY,25.2526,25.7576,18.6171,18.9894
2020-04-27,TRY,24.9068,25.405,18.4801,18.8497
2020-05-01,TRY,24.49,24.9798,18.2911,18.6569
2020-05-15,TRY,24.8839,25.3816,18.5991,18.9711
2020-05-27,TRY,25.3747,25.8822,19.0645,19.4458
2020-06-01,TRY,24.9593,25.4585,18.8516,19.2286
2020-06-15,TRY,24.7965,25.2924,18.8945,19.2724
2020-06-27,TRY,24.7001,25.1941,18.8491,19.2261
2020-07-01,TRY,24.8499,25.3469,18.8295,19.2061
2020-07-15,TRY,24.608,25.1001,18.6862,19.0599
2020-07-27,TRY,24.4179,24.9063,18.6345,19.0072
2020-08-01,TRY,23.7962,24.2722,18.3501,18.7171
2020-08-15,TRY,22.4528,22.9019,17.4077,17.7559
2020-08-27,TRY,22.5022,22.9523,17.4216,17.77
2020-09-01,TRY,22.3475,22.7944,17.3424,17.6892
2020-09-15,TRY,22.0318,22.4724,17.1587,17.5019
2020-09-27,TRY,21.7301,22.1647,16.8895,17.2273
2020-10-01,TRY,21.9375,22.3762,16.6407,16.9735
2020-10-15,TRY,21.4611,21.8904,16.2589,16.5841
2020-10-27,TRY,20.6402,21.053,15.6288,15.9414
2020-11-01,TRY,20.45,20.859,15.4105,15.7187
2020-11-15,TRY,22.145,22.5879,16.8627,17.2
2020-11-27,TRY,21.5171,21.9475,16.4523,16.7813
2020-12-01,TRY,22.0394,22.4802,16.4812,16.8108
2020-12-15,TRY,21.9286,22.3671,16.8324,17.169
2020-12-27,TRY,22.6138,23.0661,17.4295,17.7781
2021-01-01,TRY,23.0181,23.4785,17.7533,18.1084
2021-01-15,TRY,23.0227,23.4832,17.7945,18.1504
2021-01-27,TRY,23.2194,23.6838,17.944,18.3029
2021-02-01,TRY,23.9251,24.4036,18.4593,18.8285
2021-02-15,TRY,24.6549,25.148,19.0954,19.4773
2021-02-27,TRY,23.1726,23.636,17.9075,18.2657
2021-03-01,TRY,23.767,24.2423,18.2033,18.5674
2021-03-15,TRY,23.0892,23.551,17.6968,18.0507
2021-03-27,TRY,21.5146,21.9449,16.4111,16.7393
2021-04-01,TRY,21.7441,22.179,16.431,16.7596
2021-04-15,TRY,21.8125,22.2488,16.4662,16.7955
2021-04-27,TRY,21.1909,21.6147,16.2018,16.5258
2021-05-01,TRY,20.9757,21.3952,16.0838,16.4055
2021-05-15,TRY,20.4746,20.8841,15.7568,16.0719
2021-05-27,TRY,20.2923,20.6982,15.6768,15.9903
2021-06-01,TRY,20.3645,20.7718,15.5196,15.83
2021-06-15,TRY,20.5091,20.9193,15.622,15.9344
2021-06-27,TRY,20.1969,20.6008,15.2937,15.5996
2021-07-01,TRY,20.4932,20.903,15.4919,15.8017
2021-07-15,TRY,20.7762,21.1917,15.7141,16.0284
2021-07-27,TRY,20.787,21.2027,15.7352,16.0499
2021-08-01,TRY,20.963,21.3822,15.9554,16.2745
2021-08-15,TRY,20.8418,21.2586,15.8748,16.1923
2021-08-27,TRY,21.2479,21.6729,16.2135,16.5378
2021-09-01,TRY,21.6773,22.1108,16.3426,16.6695
2021-09-15,TRY,21.3452,21.7721,16.0628,16.3841
2021-09-27,TRY,20.5212,20.9317,15.5334,15.8441
2021-10-01,TRY,20.9837,21.4034,15.5005,15.8105
2021-10-15,TRY,20.0564,20.4575,14.8048,15.1009
2021-10-27,TRY,19.5451,19.936,14.4455,14.7344
2021-11-01,TRY,19.8521,20.2492,14.3972,14.6851
2021-11-15,TRY,19.0251,19.4056,13.7735,14.049
2021-11-27,TRY,15.4377,15.7464,11.1986,11.4226
2021-12-01,TRY,14.3366,14.6233,10.3685,10.5759
2021-12-15,TRY,12.7249,12.9794,9.2045,9.3886
2021-12-27,TRY,16.5205,16.8509,11.9496,12.1886
2022-01-01,TRY,14.4052,14.6933,10.4204,10.6288
2022-01-15,TRY,14.161,14.4443,10.3482,10.5552
2022-01-27,TRY,14.233,14.5177,10.3226,10.5291
2022-02-01,TRY,14.419,14.7074,10.465,10.6743
2022-02-15,TRY,14.1239,14.4063,10.3221,10.5285
2022-02-27,TRY,13.7612,14.0365,10.0054,10.2055
2022-03-01,TRY,13.967,14.2464,10.2043,10.4084
2022-03-15,TRY,13.2663,13.5316,9.7018,9.8958
